--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
31363,848,1122,848,1122,-5,-4,2419,2419,59
31446,0,109,0,109,-8,-8,2508,2508,61
31529,0,44,0,0,-8,-8,2559,2559,62
31612,0,0,0,0,-8,-8,2627,2625,64
31695,0,16,0,0,-8,-8,2671,2671,65
31778,0,75,0,75,-8,-8,2800,2800,68
31861,0,89,0,89,-8,-8,2699,2695,65
31944,22,223,23,223,-8,-8,2702,2699,65
32027,0,169,0,169,-8,-8,4095,4094,99
32110,0,119,0,119,-8,-8,4095,4094,99
32193,0,0,0,0,-8,-8,2682,2682,65
32276,0,37,0,37,-8,-8,2704,2700,65
32359,0,75,0,75,-8,-8,2668,2668,65
32442,45,131,45,131,-8,-8,2704,2704,66
32525,0,102,0,102,-8,-8,2693,2695,65
32608,0,48,0,48,-8,-8,2699,2695,65
32691,0,0,0,0,-8,-8,2747,2747,67
32774,30,129,30,129,-8,-8,2700,2702,65
32857,0,65,0,65,-8,-8,2703,2701,65
32940,0,84,0,84,-8,-8,2672,2672,65
33023,0,105,0,105,-8,-8,2719,2719,66
33106,0,90,0,90,-8,-8,2785,2785,68
33189,0,34,0,34,-8,-8,2826,2826,69
33272,0,5,0,0,-8,-8,2861,2861,69
33355,0,48,0,0,-8,-8,2898,2898,70
33438,0,87,0,87,-8,-8,2965,2967,72
33521,47,144,14,144,-8,-8,3041,3041,74
33604,0,109,0,109,-8,-8,3062,3062,74
33687,0,75,0,75,-8,-8,3149,3149,76
33770,0,32,0,0,-8,-8,3184,3181,77
33853,0,52,0,52,-8,-8,3219,3216,78
33936,0,96,0,96,-8,-8,3232,3231,78
34019,0,112,0,112,-8,-8,3202,3202,78
34102,17,161,0,161,-8,-8,3222,3222,78
34185,0,111,0,111,-8,-8,3225,3222,78
34268,0,58,0,0,-8,-8,3221,3222,78
34351,0,31,0,31,-8,-8,3226,3222,78
34434,220,370,220,370,-8,-7,3232,3242,79
34517,0,112,0,112,-8,-8,3249,3242,79
34600,64,168,112,168,-8,-8,3372,3372,82
34683,0,142,0,142,-8,-8,3451,3451,84
34766,0,102,0,102,-8,-8,3582,3582,87
34849,0,66,0,66,-8,-8,3778,3778,92
34932,0,89,0,89,-8,-8,3966,3966,96
35015,7,134,0,134,-8,-8,4081,4081,99
35098,0,160,0,160,-8,-8,4095,4094,99
35181,46,226,46,0,-8,-8,4095,4094,99
35264,0,160,0,160,-8,-8,4095,4094,99
35347,0,119,0,119,-8,-8,4095,4094,99
35430,0,87,0,87,-8,-8,4095,4094,99
35513,0,119,0,119,-8,-8,4095,4094,99
35596,0,164,0,164,-8,-8,4095,4094,99
35679,63,210,63,210,-8,-8,4095,4094,99
35762,0,201,0,201,-8,-8,4095,4094,99
35845,0,78,0,78,-8,-8,4095,4094,99
35928,0,80,0,80,-8,-8,4095,4094,99
36011,0,112,0,112,-8,-8,4095,4094,99
36094,647,876,647,876,-6,-5,4095,4094,99
36177,0,186,0,186,-8,-8,4095,4094,99
36260,48,224,48,224,-8,-8,4095,4094,99
36343,0,167,0,167,-8,-8,4095,4094,99
36426,0,121,0,121,-8,-8,4095,4094,99
36509,0,80,0,80,-8,-8,4095,4094,99
36592,0,125,0,125,-8,-8,4095,4094,99
36675,397,667,397,667,-7,-6,4095,4094,99
36758,71,223,71,223,-8,-8,4095,4094,99
36841,2,207,0,207,-8,-8,4095,4094,99
36924,0,86,0,86,-8,-8,4095,4094,99
37007,0,91,0,91,-8,-8,4095,4094,99
37090,0,109,0,109,-8,-8,4095,4094,99
37173,15,153,0,153,-8,-8,4095,4094,99
37256,0,176,0,176,-8,-8,4095,4094,99
37339,54,234,0,234,-8,-8,4095,4094,99
37422,0,181,0,0,-8,-8,4095,4094,99
37505,0,38,0,38,-8,-8,4095,4094,99
37588,0,85,0,85,-8,-8,4095,4094,99
37671,0,123,0,123,-8,-8,4095,4094,99
37754,6,166,0,166,-8,-8,4095,4094,99
37837,68,221,68,221,-8,-8,4095,4094,99
37920,0,198,0,198,-8,-8,4095,4094,99
38003,0,134,0,134,-8,-8,4095,4094,99
38086,0,82,0,82,-8,-8,4095,4094,99
38169,0,90,0,90,-8,-8,4095,4094,99
38252,16,135,0,135,-8,-8,4009,4009,97
38335,606,919,606,919,-6,-5,3908,3908,95
38418,43,201,43,201,-8,-8,3778,3778,92
38501,0,141,0,141,-8,-8,3658,3658,89
38584,0,48,0,0,-8,-8,3568,3568,87
38667,0,39,0,39,-8,-8,3446,3446,84
38750,0,80,0,80,-8,-8,3375,3375,82
38833,0,112,0,112,-8,-8,3299,3300,80
38916,55,160,55,160,-8,-8,3120,3120,76
38999,0,139,0,139,-8,-8,3169,3171,77
39082,0,75,0,75,-8,-8,3109,3109,75
39165,0,0,0,0,-8,-8,3039,3039,74
39248,0,34,0,34,-8,-8,3013,3013,73
39331,0,80,0,80,-8,-8,2944,2944,71
39414,0,97,0,97,-8,-8,2866,2866,69
39497,35,144,35,144,-8,-8,2811,2811,68
39580,0,93,0,93,-8,-8,2715,2715,66
39663,0,28,0,28,-8,-8,2640,2640,64
39746,0,0,0,0,-8,-8,2583,2583,63
39829,0,17,0,17,-8,-8,2522,2522,61
39912,0,60,0,60,-8,-8,2482,2482,60
39995,29,93,29,93,-8,-8,2442,2442,59
40078,0,95,0,95,-8,-8,2400,2400,58
40161,0,33,0,0,-8,-8,2351,2351,57
40244,0,0,0,0,-8,-8,2318,2319,56
40327,0,0,0,0,-8,-8,2336,2336,57
40410,0,32,0,32,-8,-8,2201,2201,53
40493,0,53,0,53,-8,-8,2212,2214,54
40576,563,809,563,809,-6,-5,2205,2207,53
40659,0,62,0,62,-8,-8,2177,2177,53
40742,0,0,0,0,-8,-8,2112,2112,51
40825,0,0,0,0,-8,-8,2055,2055,50
40908,0,0,0,0,-8,-8,1962,1962,47
40991,0,38,0,38,-8,-8,1902,1902,46
41074,43,77,43,77,-8,-8,1841,1841,44
41157,0,55,0,55,-8,-8,1742,1742,42
41240,0,0,0,0,-8,-8,1643,1643,40
41323,0,0,0,0,-8,-8,1584,1584,38
41406,0,0,0,0,-8,-8,1520,1520,37
41489,0,0,0,0,-8,-8,1471,1471,35
41572,0,14,0,14,-8,-8,1389,1389,33
41655,11,64,12,64,-8,-8,1342,1342,32
41738,0,15,0,0,-8,-8,1293,1293,31
41821,0,0,0,0,-8,-8,1233,1233,30
41904,0,0,0,0,-8,-8,1182,1182,28
41987,0,0,0,0,-8,-8,1082,1082,26
42070,0,0,0,0,-8,-8,979,979,23
42153,19,16,19,15,-8,-8,864,864,21
42236,543,785,543,785,-6,-5,766,766,18
42319,0,0,0,0,-8,-8,672,672,16
42402,0,0,0,0,-8,-8,582,582,14
42485,0,0,0,0,-8,-8,478,478,11
42568,0,0,0,0,-8,-8,443,443,10
42651,0,0,0,0,-8,-8,401,403,9
42734,0,11,0,8,-8,-8,367,367,8
42817,0,0,0,0,-8,-8,335,335,8
42900,0,0,0,0,-8,-8,321,323,7
42983,0,0,0,0,-8,-8,328,323,7
43066,0,0,0,0,-8,-8,332,332,8
43149,0,0,0,0,-8,-8,330,332,8
43232,20,1,20,0,-8,-8,322,332,8
43315,0,0,0,0,-8,-8,331,332,8
43398,0,0,0,0,-8,-8,327,332,8
43481,0,0,0,0,-8,-8,385,385,9
43564,0,0,0,0,-8,-8,329,326,7
43647,258,275,258,275,-7,-7,320,326,7
43730,0,0,0,0,-8,-8,304,306,7
43813,2,16,0,16,-8,-8,269,269,6
43896,0,0,0,0,-8,-8,173,173,4
43979,0,0,0,0,-8,-8,80,80,1
44062,0,0,0,0,-8,-8,0,0,0
44145,0,0,0,0,-8,-8,0,0,0
44228,0,0,0,0,-8,-8,0,0,0
44311,0,0,0,0,-8,-8,0,0,0
44394,0,0,0,0,-8,-8,0,0,0
44477,0,0,0,0,-8,-8,0,0,0
44560,0,0,0,0,-8,-8,0,0,0
44643,0,0,0,0,-8,-8,0,0,0
44726,0,0,0,0,-8,-8,0,0,0
44809,0,0,0,0,-8,-8,0,0,0
44892,1,0,0,0,-8,-8,0,0,0
44975,0,0,0,0,-8,-8,0,0,0
45058,0,0,0,0,-8,-8,0,0,0
45141,0,0,0,0,-8,-8,0,0,0
45224,0,0,0,0,-8,-8,0,0,0
45307,737,880,737,880,-6,-5,0,0,0
45390,16,0,15,0,-8,-8,0,0,0
45473,0,0,0,0,-8,-8,0,0,0
45556,0,0,0,0,-8,-8,0,0,0
45639,0,0,0,0,-8,-8,0,0,0
45722,0,0,0,0,-8,-8,0,0,0
45805,0,0,0,0,-8,-8,0,0,0
45888,0,0,0,0,-8,-8,0,0,0
45971,2,0,0,0,-8,-8,0,0,0
46054,0,0,0,0,-8,-8,0,0,0
46137,0,0,0,0,-8,-8,0,0,0
46220,0,0,0,0,-8,-8,0,0,0
46303,0,0,0,0,-8,-8,0,0,0
46386,0,0,0,0,-8,-8,0,0,0
46469,32,0,32,0,-8,-8,0,0,0
46552,0,0,0,0,-8,-8,0,0,0
46635,0,0,0,0,-8,-8,48,48,1
46718,0,0,0,0,-8,-8,48,48,1
46801,0,0,0,0,-8,-8,84,84,2
46884,0,0,0,0,-8,-8,83,85,2
46967,0,0,0,0,-8,-8,106,105,2
47050,31,35,31,35,-8,-8,115,112,2
