--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
243478,1925,1899,-122,-144,-1,-2,4095,99
243561,1931,1882,-129,-154,-1,-2,4095,99
243644,1889,1901,-142,-153,-2,-2,4095,99
243727,1938,1921,-123,-143,-1,-2,4095,99
243810,1927,1901,-115,-145,-1,-2,4095,99
243893,1942,1895,-115,-167,-1,-2,4095,99
243976,1931,1855,-122,-176,-1,-2,4095,99
244059,1925,1894,-120,-161,-1,-2,4095,99
244142,1927,1899,-120,-146,-1,-2,4095,99
244225,1920,1891,-139,-148,-2,-2,4095,99
244308,1911,1901,-130,-148,-1,-2,4095,99
244391,1930,1889,-123,-153,-1,-2,4095,99
244474,1924,1875,-120,-160,-1,-2,4095,99
244557,1933,1899,-118,-154,-1,-2,4095,99
244640,1929,1897,-114,-154,-1,-2,4095,99
244723,1918,1903,-128,-153,-1,-2,4095,99
244806,1931,1901,-123,-137,-1,-1,4095,99
244889,1929,1901,-102,-144,-1,-2,4095,99
244972,1936,1897,-112,-149,-1,-2,4095,99
245055,1927,1889,-115,-151,-1,-2,4095,99
245138,1930,1895,-115,-151,-1,-2,4095,99
245221,1929,1902,-120,-154,-1,-2,4095,99
245304,1931,1897,-120,-154,-1,-2,4095,99
245387,1923,1895,-129,-150,-1,-2,4095,99
245470,1936,1902,-124,-150,-1,-2,4095,99
245553,1922,1901,-124,-150,-1,-2,4095,99
245636,1922,1897,-120,-148,-1,-2,4095,99
245719,1931,1899,-120,-148,-1,-2,4095,99
245802,1931,1900,-120,-148,-1,-2,4095,99
245885,1931,1898,-120,-148,-1,-2,4095,99
245968,1931,1895,-124,-148,-1,-2,4095,99
246051,1931,1897,-120,-150,-1,-2,4095,99
246134,1941,1899,-118,-150,-1,-2,4095,99
246217,1927,1900,-110,-150,-1,-2,4095,99
246300,1930,1899,-113,-150,-1,-2,4095,99
246383,1914,1899,-136,-150,-1,-2,4095,99
246466,1923,1887,-127,-153,-1,-2,4095,99
246549,1929,1901,-123,-153,-1,-2,4095,99
246632,1930,1898,-122,-153,-1,-2,4095,99
246715,1929,1902,-120,-153,-1,-2,4095,99
246798,1925,1898,-120,-151,-1,-2,4095,99
246881,1931,1888,-124,-153,-1,-2,4095,99
246964,1925,1891,-109,-157,-1,-2,4095,99
247047,1926,1929,-115,-137,-1,-1,4095,99
247130,1932,1872,-116,-159,-1,-2,4095,99
247213,1929,1890,-117,-159,-1,-2,4095,99
247296,1918,1890,-120,-157,-1,-2,4095,99
247379,1930,1903,-120,-153,-1,-2,4095,99
247462,1934,1904,-120,-152,-1,-2,4095,99
247545,1929,1899,-120,-151,-1,-2,4095,99
247628,1930,1898,-120,-151,-1,-2,4095,99
247711,1927,1900,-120,-151,-1,-2,4095,99
247794,1929,1899,-124,-160,-1,-2,4095,99
247877,1925,1899,-120,-154,-1,-2,4095,99
247960,1926,1898,-120,-152,-1,-2,4095,99
248043,1930,1910,-120,-149,-1,-2,4095,99
248126,1919,1889,-122,-149,-1,-2,4095,99
248209,1930,1903,-122,-149,-1,-2,4095,99
248292,1927,1899,-122,-163,-1,-2,4095,99
248375,1929,1898,-121,-156,-1,-2,4095,99
248458,1930,1886,-121,-174,-1,-2,4095,99
248541,1934,1899,-122,-159,-1,-2,4095,99
248624,1929,1898,-122,-155,-1,-2,4095,99
248707,1930,1945,-122,-121,-1,-1,4095,99
248790,1927,1890,-121,-143,-1,-2,4095,99
248873,1929,1897,-121,-157,-1,-2,4095,99
248956,1926,1856,-121,-175,-1,-2,4095,99
249039,1935,1901,-86,-154,-1,-2,4095,99
249122,1929,1897,-115,-154,-1,-2,4095,99
249205,1931,1896,-119,-154,-1,-2,4095,99
249288,1919,1899,-122,-154,-1,-2,4095,99
249371,1927,1898,-122,-152,-1,-2,4095,99
249454,1920,1904,-122,-151,-1,-2,4095,99
249537,1918,1888,-122,-151,-1,-2,4095,99
249620,1901,1898,-132,-150,-1,-2,4095,99
249703,1927,1898,-127,-153,-1,-2,4095,99
249786,1936,1901,-122,-144,-1,-2,4095,99
249869,1934,1903,-97,-144,-1,-2,4095,99
249952,1927,1871,-117,-162,-1,-2,4095,99
250035,1933,1898,-119,-157,-1,-2,4095,99
250118,1921,1920,-119,-143,-1,-2,4095,99
250201,1928,1907,-121,-143,-1,-2,4095,99
250284,1933,1895,-121,-150,-1,-2,4095,99
250367,1920,1886,-121,-153,-1,-2,4095,99
250450,1938,1906,-127,-151,-1,-2,4095,99
250533,1927,1913,-119,-140,-1,-2,4095,99
